chem_key,methane,nitrous_oxide
2040292,0.01,0.01
2040293,0.01,0.01
2040294,0.01,0.01
2040295,0.01,0.01
2040296,0.01,0.01
2040297,0.01,0.01
2040298,0.01,0.01
2040299,0.01,0.01
2040300,0.01,0.01
2040301,0.01,0.01
2040302,0.01,0.01
2040303,0.01,0.01
2040304,0.01,0.01
2040305,0.01,0.01
2040306,0.01,0.01
2040307,0.01,0.01
2040308,0.01,0.01
2040309,0.01,0.01
2040310,0.01,0.01
2040311,0.01,0.01
2040312,0.01,0.01
2040313,0.01,0.02
2040314,0.01,0.02
2040315,0.01,0.02
2040316,0.01,0.02
2040459,64.04,5.15
2040460,80.1,5.38
2040461,82.93,5.61
2040462,79.28,5.5
2040463,75.64,5.31
2040464,76.58,4.84
2040465,77.81,5.04
2040466,80.07,5.29
2040467,80.95,5.46
2040468,77.77,5.48
2040469,82.58,5.72
2040470,80.98,5.87
2040471,80.47,6.03
2040472,88.62,6.21
2040473,89.5,6.46
2040474,94.14,6.34
2040475,94.22,6.5
2040476,92.33,6.84
2040477,95.59,6.35
2040478,88.59,6.24
2040479,91.82,6.54
2040480,100.45,7.02
2040481,103.31,7.28
2040482,102.67,7.83
2040483,103.43,7.87
2040484,106.61,8.31
2040485,111.15,8.38
2040486,109.74,8.17
2040487,112.3,8.07
2040488,110.25,8.25
2040631,6.95,3.93
2040632,7.12,4.04
2040633,7.27,4.09
2040634,7.46,4.2
2040635,7.62,4.26
2040636,7.73,4.26
2040637,8.42,4.6
2040638,8.62,4.57
2040639,9.25,4.72
2040640,10.44,5.32
2040641,10.08,5.51
2040642,8.26,4.57
2040643,7.93,4.23
2040644,7.69,3.85
2040645,8.3,4.45
2040646,8.59,4.6
2040647,8.89,4.75
2040648,8.68,4.42
2040649,9.05,4.69
2040650,9.22,4.71
2040651,9.55,5.01
2040652,9.75,5.11
2040653,9.63,4.81
2040654,9.89,5.05
2040655,9.88,4.94
2040656,10.02,4.88
2040657,10.64,5.4
2040658,10.86,5.51
2040659,10.88,5.38
2040660,11.29,5.67
2040803,15.13,5.43
2040804,14.85,4.94
2040805,13.72,4.04
2040806,13.76,3.93
2040807,13.62,3.93
2040808,13.93,4.45
2040809,14.05,4.57
2040810,14.05,4.87
2040811,14.06,4.55
2040812,13.45,4.17
2040813,12.61,3.77
2040814,12.2,4.28
2040815,12.0,4.26
2040816,11.84,4.07
2040817,11.7,5.22
2040818,11.09,4.95
2040819,11.16,4.7
2040820,11.29,4.99
2040821,11.14,4.47
2040822,10.97,5.07
2040823,10.85,4.26
2040824,10.94,4.38
2040825,11.06,4.88
2040826,11.11,4.89
2040827,11.39,4.14
2040828,11.52,3.92
2040829,11.45,4.26
2040830,11.48,3.95
2040831,11.44,3.48
2040832,11.55,3.96
2040974,0.06,0.01
2040975,0.06,0.01
2040976,0.06,0.01
2040977,0.06,0.01
2040978,0.06,0.01
2040979,0.06,0.01
2040980,0.06,0.01
2040981,0.07,0.01
2040982,0.07,0.01
2040983,0.07,0.01
2040984,0.07,0.01
2040985,0.07,0.01
2040986,0.07,0.01
2040987,0.08,0.01
2040988,0.08,0.01
2040989,0.08,0.01
2040990,0.08,0.01
2040991,0.08,0.01
2040992,0.08,0.01
2040993,0.08,0.0
2040994,0.08,0.0
2040995,0.08,0.0
2040996,0.09,0.0
2040997,0.09,0.0
2040998,0.09,0.0
2040999,0.09,0.0
2041000,0.09,0.0
2041001,0.09,0.0
2041002,0.09,0.0
2041003,0.09,0.0
2041246,2.39,0.95
2041247,2.37,0.95
2041248,2.37,0.96
2041249,2.44,0.98
2041250,2.39,0.99
2041251,2.3,0.97
2041252,1.93,0.54
2041253,1.97,0.53
2041254,2.02,0.55
2041255,1.83,0.51
2041256,1.77,0.48
2041257,2.02,0.63
2041258,2.28,0.69
2041259,2.73,1.11
2041260,3.05,1.23
2041261,3.18,1.15
2041262,3.91,1.72
2041263,3.37,1.61
2041264,3.05,1.14
2041265,3.26,1.26
2041266,3.17,1.04
2041267,3.45,1.19
2041268,4.04,1.59
2041269,3.91,1.48
2041270,4.18,1.62
2041271,4.25,1.92
2041272,4.24,1.64
2041273,4.16,1.55
2041274,4.02,1.34
2041275,3.73,1.31
2041518,1.28,0.23
2041519,1.29,1.86
2041520,1.35,3.49
2041521,1.41,5.13
2041522,1.48,6.78
2041523,1.54,8.42
2041524,1.58,8.62
2041525,1.62,8.82
2041526,1.66,9.03
2041527,1.7,9.24
2041528,1.74,9.51
2041529,1.86,9.2
2041530,1.97,8.88
2041531,2.07,8.58
2041532,2.18,8.28
2041533,2.28,7.95
2041534,2.46,7.73
2041535,2.63,7.49
2041536,2.81,7.25
2041537,2.98,6.99
2041538,3.16,6.75
2041539,3.3,7.11
2041540,3.44,7.42
2041541,3.58,7.74
2041542,3.72,8.06
2041543,3.86,8.39
2041544,3.96,8.78
2041545,4.06,9.18
2041546,4.15,9.55
2041547,4.25,9.94
2041862,7.58,3.97
2041863,7.37,2.98
2041864,6.96,2.72
2041865,6.48,2.45
2041866,6.08,2.81
2041867,5.91,2.9
2041868,5.96,3.13
2041869,5.81,3.02
2041870,5.74,2.82
2041871,5.53,2.31
2041872,5.21,2.57
2041873,5.08,2.76
2041874,5.1,2.75
2041875,5.0,2.79
2041876,4.99,2.97
2041877,4.81,2.84
2041878,4.63,3.17
2041879,4.53,2.97
2041880,4.67,2.87
2041881,4.43,2.63
2041882,4.53,2.46
2041883,4.65,2.14
2041884,4.15,2.03
2041885,4.32,1.94
2041886,4.08,2.01
2041887,4.19,1.94
2041888,4.27,2.05
2041889,4.26,1.95
2041890,4.26,2.02
2041891,4.41,2.02
2042034,2.44,1.12
2042035,2.4,1.01
2042036,2.12,0.91
2042037,2.15,0.88
2042038,2.12,0.91
2042039,2.13,0.85
2042040,2.17,0.8
2042041,2.13,0.86
2042042,2.11,0.85
2042043,2.03,0.82
2042044,2.16,0.86
2042045,2.26,0.87
2042046,2.19,0.85
2042047,2.23,0.86
2042048,2.16,0.82
2042049,2.17,0.82
2042050,2.1,0.82
2042051,2.08,0.83
2042052,2.04,0.83
2042053,1.93,0.81
2042054,1.93,0.82
2042055,1.91,0.83
2042056,1.86,0.83
2042057,1.82,0.79
2042058,1.74,0.79
2042059,1.78,0.8
2042060,1.81,0.81
2042061,1.79,0.81
2042062,1.74,0.81
2042063,1.73,0.81
2042206,0.21,0.02
2042207,0.22,0.02
2042208,0.23,0.02
2042209,0.23,0.02
2042210,0.24,0.02
2042211,0.24,0.02
2042212,0.25,0.02
2042213,0.25,0.02
2042214,0.26,0.02
2042215,0.27,0.02
2042216,0.27,0.02
2042217,0.28,0.02
2042218,0.28,0.02
2042219,0.29,0.02
2042220,0.3,0.02
2042221,0.31,0.02
2042222,0.31,0.02
2042223,0.32,0.02
2042224,0.33,0.02
2042225,0.34,0.02
2042226,0.34,0.02
2042227,0.35,0.02
2042228,0.36,0.02
2042229,0.37,0.02
2042230,0.37,0.02
2042231,0.38,0.02
2042232,0.39,0.02
2042233,0.4,0.02
2042234,0.4,0.02
2042235,0.41,0.02
2042378,17.08,6.73
2042379,15.17,5.71
2042380,13.88,5.01
2042381,15.14,5.71
2042382,16.34,6.39
2042383,16.77,6.58
2042384,17.15,6.73
2042385,17.48,6.87
2042386,17.54,6.74
2042387,17.74,6.69
2042388,17.92,6.75
2042389,18.28,6.91
2042390,18.51,7.0
2042391,18.65,7.07
2042392,18.85,7.16
2042393,19.13,7.31
2042394,18.29,6.85
2042395,17.6,6.38
2042396,17.61,6.37
2042397,17.63,6.37
2042398,17.74,6.42
2042399,17.87,6.44
2042400,18.09,6.52
2042401,18.16,6.54
2042402,18.28,6.55
2042403,18.35,6.53
2042404,18.3,6.46
2042405,18.2,6.37
2042406,18.19,6.32
2042407,17.98,6.19
2042550,63.49,19.21
2042551,64.42,19.31
2042552,64.05,19.04
2042553,66.04,19.59
2042554,67.04,19.47
2042555,67.6,19.26
2042556,67.96,20.38
2042557,69.32,20.44
2042558,69.85,20.97
2042559,68.06,20.35
2042560,65.91,19.91
2042561,63.67,19.21
2042562,66.35,20.27
2042563,69.05,19.28
2042564,70.39,19.0
2042565,72.22,19.23
2042566,72.15,18.79
2042567,74.38,19.54
2042568,76.22,19.93
2042569,76.54,19.97
2042570,77.34,19.84
2042571,77.32,19.75
2042572,79.28,20.17
2042573,79.09,19.67
2042574,80.01,19.97
2042575,79.21,18.73
2042576,78.8,18.0
2042577,80.21,19.74
2042578,80.08,19.51
2042579,80.22,18.61
2042822,688.9,218.27
2042823,708.45,220.59
2042824,721.09,221.87
2042825,730.48,223.77
2042826,747.26,228.24
2042827,771.73,231.72
2042828,785.59,223.42
2042829,810.52,229.22
2042830,832.45,240.41
2042831,830.51,241.07
2042832,822.88,235.46
2042833,835.23,245.59
2042834,855.02,262.79
2042835,873.83,272.3
2042836,913.88,289.86
2042837,927.97,288.17
2042838,924.03,284.38
2042839,934.22,304.51
2042840,928.73,287.04
2042841,916.19,275.6
2042842,945.94,313.48
2042843,932.91,297.11
2042844,954.5,300.37
2042845,955.18,298.28
2042846,962.3,306.0
2042847,965.07,305.56
2042848,959.75,312.89
2042849,945.83,327.16
2042850,918.1,315.99
2042851,919.76,330.48
2043166,24.36,7.73
2043167,24.56,7.88
2043168,24.66,10.21
2043169,24.81,10.45
2043170,25.12,10.95
2043171,25.28,11.85
2043172,25.94,12.45
2043173,26.27,13.55
2043174,24.6,13.3
2043175,24.37,14.15
2043176,24.61,15.03
2043177,25.1,15.23
2043178,24.92,14.94
2043179,24.9,18.23
2043180,23.94,20.85
2043181,24.1,19.38
2043182,24.12,18.02
2043183,23.72,9.79
2043184,23.7,8.97
2043185,24.03,8.93
2043186,24.28,9.26
2043187,23.92,9.39
2043188,23.96,9.54
2043189,23.78,9.6
2043190,23.47,9.61
2043191,23.23,9.87
2043192,22.92,10.01
2043193,22.83,10.18
2043194,22.84,10.31
2043195,22.7,10.33
2043338,15.58,14.26
2043339,16.06,14.69
2043340,17.45,15.77
2043341,18.66,16.58
2043342,19.69,17.47
2043343,20.14,17.71
2043344,25.31,19.05
2043345,32.72,21.32
2043346,39.57,23.74
2043347,43.47,24.62
2043348,41.59,24.13
2043349,33.13,19.17
2043350,35.71,20.34
2043351,38.26,21.13
2043352,40.28,21.44
2043353,42.86,22.56
2043354,42.85,20.66
2043355,45.51,22.35
2043356,46.74,22.07
2043357,48.26,22.36
2043358,48.65,21.08
2043359,45.35,21.36
2043360,28.95,22.74
2043361,30.25,22.29
2043362,31.9,22.52
2043363,31.91,22.57
2043364,32.57,23.44
2043365,31.61,22.11
2043366,33.05,23.55
2043367,30.42,19.2
2043530,34.11,22.2
2043531,34.17,21.48
2043532,34.64,19.9
2043533,34.23,20.39
2043534,34.65,21.0
2043535,35.03,20.7
2043536,35.85,22.79
2043537,37.66,22.49
2043538,38.02,23.77
2043539,38.53,23.7
2043540,39.22,23.84
2043541,39.81,23.38
2043542,40.18,23.02
2043543,40.17,24.02
2043544,39.86,23.3
2043545,39.6,21.95
2043546,39.35,22.31
2043547,40.04,22.86
2043548,38.47,20.58
2043549,40.17,20.24
2043550,38.59,20.7
2043551,38.44,19.65
2043552,37.74,19.02
2043553,37.19,19.57
2043554,37.0,20.37
2043555,38.59,20.51
2043556,38.71,20.29
2043557,39.11,20.72
2043558,39.1,20.43
2043559,39.29,20.07
2043702,17.87,2.19
2043703,17.62,2.13
2043704,18.03,2.21
2043705,18.41,2.31
2043706,18.44,2.38
2043707,18.55,2.33
2043708,15.93,2.3
2043709,13.92,2.32
2043710,11.15,2.31
2043711,9.48,2.5
2043712,7.31,2.46
2043713,7.14,2.44
2043714,7.25,2.66
2043715,7.58,2.47
2043716,7.18,2.55
2043717,7.8,2.75
2043718,7.82,2.7
2043719,7.63,2.61
2043720,8.3,2.95
2043721,8.13,2.78
2043722,8.6,2.76
2043723,8.68,3.04
2043724,8.94,2.83
2043725,8.93,2.59
2043726,8.0,3.12
2043727,8.95,3.22
2043728,8.47,2.53
2043729,7.59,2.37
2043730,8.43,2.24
2043731,8.22,2.45
2044069,26.86,17.16
2044070,27.74,17.69
2044071,30.27,19.03
2044072,32.5,20.03
2044073,34.53,21.17
2044074,35.37,21.49
2044075,37.01,22.52
2044076,38.63,23.19
2044077,41.01,24.45
2044078,42.85,24.89
2044079,45.73,26.36
2044080,44.01,23.73
2044081,46.21,25.19
2044082,47.34,25.71
2044083,49.06,26.07
2044084,50.81,27.18
2044085,50.07,25.62
2044086,52.25,27.2
2044087,51.8,26.88
2044088,52.59,27.45
2044089,51.16,25.97
2044090,54.78,26.0
2044091,54.58,27.36
2044092,54.87,27.79
2044093,55.04,27.74
2044094,55.55,27.9
2044095,54.93,29.27
2044096,54.78,28.89
2044097,55.16,29.27
2044098,55.38,29.02
2044241,0.77,0.17
2044242,0.86,0.17
2044243,0.95,0.18
2044244,0.91,0.17
2044245,0.95,0.17
2044246,1.0,0.18
2044247,1.03,0.2
2044248,1.0,0.2
2044249,1.05,0.21
2044250,1.04,0.2
2044251,1.02,0.21
2044252,1.05,0.21
2044253,0.93,0.2
2044254,1.02,0.22
2044255,1.0,0.25
2044256,0.94,0.2
2044257,1.0,0.24
2044258,1.03,0.21
2044259,1.11,0.27
2044260,1.27,0.26
2044261,1.3,0.26
2044262,1.34,0.26
2044263,1.33,0.26
2044264,1.35,0.23
2044265,1.4,0.27
2044266,1.39,0.28
2044267,1.4,0.28
2044268,1.39,0.29
2044269,1.36,0.24
2044270,1.42,0.29
2044597,8.56,6.08
2044598,8.5,5.84
2044599,8.64,5.95
2044600,8.58,6.14
2044601,8.46,6.03
2044602,8.33,5.88
2044603,8.32,6.04
2044604,8.27,6.02
2044605,8.09,5.98
2044606,7.83,5.81
2044607,7.67,5.84
2044608,7.51,5.56
2044609,7.28,5.51
2044610,7.09,5.5
2044611,7.09,5.54
2044612,6.81,5.42
2044613,6.66,5.39
2044614,6.39,5.28
2044615,6.1,5.45
2044616,5.94,5.21
2044617,5.87,5.43
2044618,5.84,5.19
2044619,5.7,5.11
2044620,5.53,5.14
2044621,5.41,5.37
2044622,5.21,5.44
2044623,5.15,5.46
2044624,5.12,5.66
2044625,4.88,5.45
2044626,4.77,5.64
2044769,6.44,2.84
2044770,6.35,2.82
2044771,6.27,2.79
2044772,6.24,2.75
2044773,6.2,2.75
2044774,6.14,2.73
2044775,6.14,2.71
2044776,5.93,2.63
2044777,5.87,2.63
2044778,5.74,2.55
2044779,5.68,2.55
2044780,5.73,2.59
2044781,5.69,2.48
2044782,5.6,2.47
2044783,5.52,2.49
2044784,5.55,2.54
2044785,5.56,2.56
2044786,5.51,2.52
2044787,5.59,2.59
2044788,5.52,2.56
2044789,5.53,2.56
2044790,5.42,2.51
2044791,5.4,2.46
2044792,5.34,2.48
2044793,5.28,2.46
2044794,5.22,2.44
2044795,5.21,2.45
2044796,5.16,2.44
2044797,5.11,2.41
2044798,5.04,2.42
2044941,28.86,3.74
2044942,33.8,3.63
2044943,38.02,3.68
2044944,40.1,3.56
2044945,41.57,3.81
2044946,43.29,4.1
2044947,42.63,4.16
2044948,43.49,4.21
2044949,44.65,4.36
2044950,44.82,4.31
2044951,44.45,4.22
2044952,43.56,3.89
2044953,44.88,4.25
2044954,44.48,4.58
2044955,37.52,4.74
2044956,36.44,5.28
2044957,35.55,5.62
2044958,34.93,5.64
2044959,34.07,5.2
2044960,35.18,4.83
2044961,36.57,4.01
2044962,34.2,4.44
2044963,24.89,4.23
2044964,18.59,3.52
2044965,17.02,3.38
2044966,16.4,3.2
2044967,15.82,3.09
2044968,17.0,2.74
2044969,15.82,2.62
2044970,17.04,3.19
2045289,4.99,1.86
2045290,4.89,1.75
2045291,4.38,1.56
2045292,4.11,1.32
2045293,3.63,1.26
2045294,3.38,1.21
2045295,3.12,1.12
2045296,3.08,1.16
2045297,2.9,1.04
2045298,2.79,0.92
2045299,2.8,0.92
2045300,2.86,0.95
2045301,2.88,1.01
2045302,3.03,1.01
2045303,3.12,1.07
2045304,3.31,1.1
2045305,3.47,1.24
2045306,3.59,1.27
2045307,4.04,1.45
2045308,4.28,1.55
2045309,4.33,1.57
2045310,4.48,1.59
2045311,4.74,1.7
2045312,4.91,1.79
2045313,5.02,1.86
2045314,5.23,1.94
2045315,5.46,1.95
2045316,5.54,1.98
2045317,5.58,1.99
2045318,5.66,2.03
2045461,24.92,19.25
2045462,25.07,19.41
2045463,25.06,19.54
2045464,25.51,19.65
2045465,26.14,19.76
2045466,28.31,20.93
2045467,25.07,17.16
2045468,24.92,17.14
2045469,27.78,18.68
2045470,27.85,18.86
2045471,26.32,17.38
2045472,28.47,19.8
2045473,31.33,21.99
2045474,35.6,25.86
2045475,34.51,24.83
2045476,37.5,27.22
2045477,34.93,24.14
2045478,35.88,25.47
2045479,37.86,25.94
2045480,38.91,27.2
2045481,40.59,27.58
2045482,41.4,27.25
2045483,42.47,29.07
2045484,43.46,28.99
2045485,44.18,29.04
2045486,47.26,31.19
2045487,46.73,30.99
2045488,45.97,30.11
2045489,45.49,29.59
2045490,46.89,30.52
2045633,55.98,15.41
2045634,58.35,15.82
2045635,59.3,16.66
2045636,59.19,17.87
2045637,59.5,17.99
2045638,59.79,17.43
2045639,60.89,17.13
2045640,64.2,16.59
2045641,64.55,17.19
2045642,65.95,17.63
2045643,66.41,16.44
2045644,66.92,16.88
2045645,66.25,17.87
2045646,69.45,19.61
2045647,71.34,20.41
2045648,72.09,19.09
2045649,72.06,18.78
2045650,76.76,22.07
2045651,76.49,20.45
2045652,78.51,22.97
2045653,82.22,23.63
2045654,80.63,22.73
2045655,82.07,23.65
2045656,80.27,22.9
2045657,76.76,22.78
2045658,72.13,21.17
2045659,75.42,22.47
2045660,75.27,24.09
2045661,74.32,21.99
2045662,71.17,22.65
2045805,1.54,1.09
2045806,1.47,1.04
2045807,1.39,0.99
2045808,1.38,0.98
2045809,1.39,0.97
2045810,1.33,0.91
2045811,1.45,0.96
2045812,1.67,1.08
2045813,1.96,1.3
2045814,1.95,1.18
2045815,1.86,1.19
2045816,1.74,1.07
2045817,1.89,1.2
2045818,1.95,1.25
2045819,1.85,1.11
2045820,2.32,1.57
2045821,2.12,1.34
2045822,2.0,1.18
2045823,2.12,1.29
2045824,2.23,1.4
2045825,2.21,1.41
2045826,2.47,1.69
2045827,2.42,1.5
2045828,2.58,1.65
2045829,2.53,1.54
2045830,2.75,1.77
2045831,2.65,1.75
2045832,2.69,1.74
2045833,2.73,1.73
2045834,2.81,1.79
2045977,0.12,0.05
2045978,0.12,0.05
2045979,0.13,0.05
2045980,0.12,0.05
2045981,0.12,0.05
2045982,0.11,0.05
2045983,0.11,0.05
2045984,0.1,0.05
2045985,0.1,0.04
2045986,0.09,0.05
2045987,0.09,0.05
2045988,0.09,0.05
2045989,0.09,0.05
2045990,0.09,0.05
2045991,0.09,0.05
2045992,0.09,0.05
2045993,0.09,0.05
2045994,0.09,0.05
2045995,0.09,0.05
2045996,0.09,0.05
2045997,0.09,0.05
2045998,0.09,0.05
2045999,0.09,0.05
2046000,0.09,0.05
2046001,0.09,0.05
2046002,0.09,0.05
2046003,0.09,0.05
2046004,0.09,0.05
2046005,0.09,0.05
2046006,0.09,0.05
2046149,6.65,0.27
2046150,6.65,0.27
2046151,6.46,0.27
2046152,4.75,0.25
2046153,3.25,0.25
2046154,3.01,0.25
2046155,3.41,0.28
2046156,3.31,0.27
2046157,3.42,0.27
2046158,3.78,0.28
2046159,4.19,0.31
2046160,4.48,0.29
2046161,5.0,0.33
2046162,5.97,0.32
2046163,6.3,0.35
2046164,6.83,0.36
2046165,7.75,0.37
2046166,7.93,0.37
2046167,7.92,0.38
2046168,7.94,0.39
2046169,8.17,0.4
2046170,8.12,0.4
2046171,8.15,0.41
2046172,8.18,0.41
2046173,8.11,0.42
2046174,7.65,0.42
2046175,6.82,0.42
2046176,6.85,0.42
2046177,7.02,0.42
2046178,7.01,0.42
2046321,4.75,1.93
2046322,4.94,2.15
2046323,5.19,2.14
2046324,5.06,2.2
2046325,4.82,2.15
2046326,4.95,2.15
2046327,5.32,2.6
2046328,5.39,2.49
2046329,5.72,2.74
2046330,6.02,2.89
2046331,6.18,2.97
2046332,6.21,2.95
2046333,6.26,2.88
2046334,6.18,2.98
2046335,6.35,3.07
2046336,6.46,3.14
2046337,6.64,3.14
2046338,6.96,3.28
2046339,7.05,3.18
2046340,7.1,3.37
2046341,7.32,3.33
2046342,7.33,3.34
2046343,7.46,3.35
2046344,7.37,3.07
2046345,7.41,3.18
2046346,7.14,3.13
2046347,6.95,3.26
2046348,6.84,3.19
2046349,6.93,3.2
2046350,6.87,3.31
2046493,38.21,26.8
2046494,37.04,25.61
2046495,37.73,26.57
2046496,37.58,27.58
2046497,37.03,24.76
2046498,36.97,25.12
2046499,36.9,25.69
2046500,37.65,25.77
2046501,37.22,27.06
2046502,38.16,27.0
2046503,38.78,26.52
2046504,37.97,23.95
2046505,37.34,24.31
2046506,37.02,24.8
2046507,37.08,24.97
2046508,38.45,25.38
2046509,39.8,26.9
2046510,42.27,25.68
2046511,42.84,23.83
2046512,42.41,26.78
2046513,42.38,26.26
2046514,44.0,26.15
2046515,45.46,28.31
2046516,44.42,30.78
2046517,46.62,30.61
2046518,42.51,31.02
2046519,44.56,33.27
2046520,44.98,32.87
2046521,47.1,32.69
2046522,48.54,34.75
2046669,64.46,2.28
2046670,63.38,2.14
2046671,43.27,1.52
2046672,50.98,1.69
2046673,37.16,1.76
2046674,37.41,1.81
2046675,36.94,1.82
2046676,27.44,1.63
2046677,27.11,1.83
2046678,34.84,2.03
2046679,47.92,2.18
2046680,48.06,2.32
2046681,49.8,2.65
2046682,56.45,3.03
2046683,60.12,3.14
2046684,61.68,3.27
2046685,61.93,3.44
2046686,64.55,3.24
2046687,68.8,3.5
2046688,48.92,3.37
2046689,53.74,3.47
2046690,67.47,3.35
2046691,71.56,3.44
2046692,77.05,3.47
2046693,76.04,3.48
2046694,77.78,3.5
2046695,75.68,3.53
2046696,75.56,3.46
2046697,78.11,3.46
2046698,80.48,3.67
2047113,0.01,0.0
2047114,0.01,0.0
2047115,0.01,0.0
2047116,0.01,0.0
2047117,0.01,0.0
2047118,0.01,0.0
2047119,0.01,0.0
2047120,0.01,0.0
2047121,0.01,0.0
2047122,0.01,0.0
2047123,0.01,0.0
2047124,0.01,0.0
2047125,0.01,0.0
2047126,0.01,0.0
2047127,0.01,0.0
2047128,0.01,0.0
2047129,0.01,0.0
2047130,0.01,0.0
2047131,0.01,0.0
2047132,0.01,0.0
2047133,0.01,0.0
2047134,0.01,0.0
2047135,0.01,0.0
2047136,0.01,0.0
2047137,0.01,0.0
2047138,0.01,0.0
2047139,0.01,0.0
2047140,0.01,0.0
2047141,0.01,0.0
2047142,0.01,0.0
2047285,8.02,5.7
2047286,8.46,5.9
2047287,8.69,6.0
2047288,8.9,6.13
2047289,8.73,6.04
2047290,9.15,6.18
2047291,9.78,6.38
2047292,10.72,6.86
2047293,11.43,7.37
2047294,11.43,7.05
2047295,11.32,6.98
2047296,11.04,6.92
2047297,11.63,7.14
2047298,12.76,7.91
2047299,12.92,7.79
2047300,13.76,8.54
2047301,13.05,7.51
2047302,14.11,8.56
2047303,18.28,10.81
2047304,18.71,10.76
2047305,19.71,11.47
2047306,19.53,11.22
2047307,20.4,11.95
2047308,20.49,11.85
2047309,20.98,12.01
2047310,21.91,12.44
2047311,22.32,13.01
2047312,22.86,13.26
2047313,23.55,13.43
2047314,24.0,13.44
2047461,92.34,43.13
2047462,89.53,40.39
2047463,81.65,36.07
2047464,78.0,31.64
2047465,74.35,29.16
2047466,69.99,26.39
2047467,66.1,22.88
2047468,60.27,22.6
2047469,53.9,20.0
2047470,52.28,18.77
2047471,49.9,18.58
2047472,47.38,18.92
2047473,47.64,19.87
2047474,47.4,18.7
2047475,44.92,18.18
2047476,43.57,18.09
2047477,41.81,18.35
2047478,41.52,19.46
2047479,39.62,21.15
2047480,36.66,18.72
2047481,38.11,19.88
2047482,36.87,22.35
2047483,36.39,21.73
2047484,36.84,23.49
2047485,35.41,23.34
2047486,33.5,22.51
2047487,33.14,23.84
2047488,32.98,24.63
2047489,33.2,25.25
2047490,32.78,25.05
2047633,16.46,0.51
2047634,17.87,0.57
2047635,17.81,0.62
2047636,18.28,0.66
2047637,19.67,0.7
2047638,20.37,0.75
2047639,21.29,0.78
2047640,21.52,0.8
2047641,21.47,0.82
2047642,20.97,0.86
2047643,22.0,0.9
2047644,23.52,0.96
2047645,23.72,1.09
2047646,26.97,1.16
2047647,28.54,1.18
2047648,30.89,1.25
2047649,32.7,1.3
2047650,33.44,1.35
2047651,34.84,1.46
2047652,34.07,1.56
2047653,35.72,1.6
2047654,38.36,1.6
2047655,40.31,1.62
2047656,42.44,1.77
2047657,42.87,1.81
2047658,45.71,1.77
2047659,47.36,1.87
2047660,46.9,2.03
2047661,47.46,1.96
2047662,49.8,1.94
2047905,109.01,58.12
2047906,109.44,57.22
2047907,109.68,51.99
2047908,110.84,47.97
2047909,112.58,48.55
2047910,113.29,46.85
2047911,114.04,47.71
2047912,113.26,47.07
2047913,112.4,46.83
2047914,109.89,37.06
2047915,106.0,36.05
2047916,101.11,34.65
2047917,99.01,32.63
2047918,94.87,32.23
2047919,89.86,33.13
2047920,86.26,31.97
2047921,81.99,30.91
2047922,77.78,30.95
2047923,72.46,30.79
2047924,67.2,28.48
2047925,62.34,29.01
2047926,58.8,28.05
2047927,56.78,27.66
2047928,53.14,27.67
2047929,50.76,28.47
2047930,50.11,28.36
2047931,51.6,28.1
2047932,51.34,28.37
2047933,50.78,28.13
2047934,50.12,28.37
2048127,650.88,241.12
2048128,652.85,240.16
2048129,655.71,244.63
2048130,648.69,247.77
2048131,661.02,254.89
2048132,658.8,257.15
2048133,657.41,264.38
2048134,647.6,257.63
2048135,636.24,254.87
2048136,624.01,253.31
2048137,619.46,252.16
2048138,611.81,246.2
2048139,605.54,247.74
2048140,605.88,254.74
2048141,605.31,255.76
2048142,607.07,257.76
2048143,608.13,263.1
2048144,613.66,270.59
2048145,622.1,255.99
2048146,611.03,247.74
2048147,628.18,254.67
2048148,633.4,264.56
2048149,644.28,257.37
2048150,646.78,260.52
2048151,670.36,262.03
2048152,671.59,261.11
2048153,653.04,267.18
2048154,669.66,267.1
2048155,710.57,268.55
2048156,745.24,265.74
2048571,2656.46,812.15
2048572,2608.25,802.33
2048573,2553.09,792.82
2048574,2554.21,778.75
2048575,2554.64,776.31
2048576,2582.1,814.79
2048577,2581.56,835.47
2048578,2520.88,801.82
2048579,2573.75,824.63
2048580,2570.95,829.53
2048581,2591.06,821.63
2048582,2588.45,833.33
2048583,2620.01,872.41
2048584,2717.37,885.62
2048585,2820.32,913.34
2048586,2895.77,926.91
2048587,2940.24,938.49
2048588,3005.31,966.67
2048589,3045.75,976.35
2048590,3033.92,974.48
2048591,3150.98,1022.65
2048592,3183.34,1035.04
2048593,3242.91,1047.0
2048594,3245.9,1056.69
2048595,3273.27,1073.55
2048596,3292.76,1083.13
2048597,3288.61,1104.74
2048598,3342.01,1124.22
2048599,3405.32,1103.42
2048600,3463.07,1125.22
2048743,18.12,6.65
2048744,18.95,6.9
2048745,19.92,7.15
2048746,20.59,7.28
2048747,20.78,7.2
2048748,20.67,7.08
2048749,20.96,7.33
2048750,20.7,7.17
2048751,20.25,6.97
2048752,20.45,6.81
2048753,20.09,6.6
2048754,20.06,6.72
2048755,20.79,6.71
2048756,21.31,7.11
2048757,21.88,7.46
2048758,22.04,7.5
2048759,22.79,7.92
2048760,22.32,7.8
2048761,22.82,7.93
2048762,22.41,7.94
2048763,21.37,7.92
2048764,21.63,7.84
2048765,21.06,8.28
2048766,21.19,8.25
2048767,21.52,8.21
2048768,21.53,7.83
